DBASSP3_11539	DBASSP3_11539
CAMPSQ8147	DBASSP3_12669
CAMPSQ8147	E20122|Acipensin1|Russiansturgeon(Acipensergueldenstaedtii)
DBASSP3_355	DBASSP3_355
DBASSP3_532	DBASSP3_532
DBASSP3_568	DBASSP3_568
DBASSP3_568	satpdb19240
DBASSP3_568	CAMPSQ2988
DBASSP3_1131	DBASSP3_1131
DBASSP3_1370	DBASSP3_1370
DBASSP3_1667	DBASSP3_1667
DBASSP3_1667	E20670|NigroainB2|blackstrippedfrog(Rananigrovittata)
DBASSP3_1667	DBASSP3_10223
DBASSP3_2681	DBASSP3_2681
DBASSP3_3096	DBASSP3_3096
DBASSP3_3945	DBASSP3_3945
DBASSP3_3945	CAMPSQ3244
DBASSP3_3945	DBASSP3_3946
DBASSP3_3945	DBASSP3_3947
DBASSP3_3945	DBASSP3_3948
DBASSP3_3945	satpdb22291
DBASSP3_4326	DBASSP3_4326
DBASSP3_4787	DBASSP3_4787
DBASSP3_5281	DBASSP3_5281
DBASSP3_5281	DBASSP3_2184
DBASSP3_5281	DBASSP3_2185
DBASSP3_18662	DBASSP3_18662
DBASSP3_18662	DBASSP3_18663
DBASSP3_18662	DBASSP3_18664
DBASSP3_18662	DBASSP3_15518
DRAMP02574	DRAMP02574
DRAMP02574	DRAMP02581
DRAMP02574	DRAMP02582
DRAMP02574	DRAMP02583
DRAMP02574	CAMPSQ1964
DRAMP02574	CAMPSQ1965
DRAMP02574	CAMPSQ1966
DRAMP02574	CAMPSQ1967
DRAMP02574	CAMPSQ1968
DRAMP02574	DRAMP02573
DRAMP02574	CAMPSQ344
DRAMP02574	DBASSP3_6614
DRAMP02574	CAMPSQ1287
DRAMP02574	CAMPSQ1288
DRAMP02574	DBASSP3_12437
DRAMP02574	DRAMP02575
DRAMP02574	DRAMP02576
DRAMP02574	DRAMP02577
DRAMP02574	AP00394
DRAMP02574	DRAMP02580
DRAMP02574	DRAMP02587
DRAMP02574	DRAMP02588
DRAMP02574	DRAMP02589
DRAMP02574	DRAMP02590
DRAMP02574	AP00422
DRAMP02574	AP00423
DRAMP02574	CAMPSQ1969
DRAMP02574	CAMPSQ1971
DRAMP02574	CAMPSQ1239
DRAMP02574	CAMPSQ1240
DRAMP02574	DBASSP3_7035
DRAMP02574	E02318|Antimicrobialpeptide,Panaeidin2|Europeanwhiteshrimp(Penaeusvannamei)
DRAMP02574	E02317|Antimicrobialpeptide,Panaeidin1|Europeanwhiteshrimp(Penaeusvannamei)
DRAMP02574	CAMPSQ343
DRAMP02574	E05548|Antimicrobialpeptide,Panaeidin2b|Europeanwhiteshrimp(Penaeusvannamei)
DRAMP02574	CAMPSQ1970
DRAMP02574	E05546|Antimicrobialpeptide,Panaeidin2d|Atlanticwhiteshrimp(Litopenaeussetiferus)
DRAMP02574	DRAMP02586
DRAMP02574	CAMPSQ1972
DRAMP02574	satpdb25180
DRAMP02574	DBASSP3_6613
DRAMP02574	DRAMP02570
DRAMP02574	DRAMP02571
DRAMP02574	DRAMP02572
DRAMP02574	AP00392
DRAMP02574	AP00393
DRAMP02574	satpdb23475
DRAMP02574	DBASSP3_2191
DRAMP02574	CAMPSQ617
DRAMP02963	DRAMP02963
DRAMP02963	DBASSP3_6886
DRAMP04031	DRAMP04031
DRAMP04031	DBASSP3_1736
DRAMP00483	DRAMP00483
DRAMP00483	DRAMP00480
DRAMP00611	DRAMP00611
DRAMP00643	DRAMP00643
DRAMP00708	DRAMP00708
DRAMP00740	DRAMP00740
DRAMP00740	E23147|Putativedefensinlikepeptide312|mouseearcress(Arabidopsisthaliana)
DRAMP01047	DRAMP01047
DRAMP01047	DBASSP3_2010
DRAMP01047	PPepDB_2196
DRAMP01047	AP00512
DRAMP01047	satpdb25571
DRAMP01047	CAMPSQ959
DRAMP20871	DRAMP20871
DRAMP20871	DBASSP3_13875
E20300|AntimicrobialpeptideXPFSt4|Westernclawedfrog(Siluranatropicalis)	E20300|AntimicrobialpeptideXPFSt4|Westernclawedfrog(Siluranatropicalis)
E20300|AntimicrobialpeptideXPFSt4|Westernclawedfrog(Siluranatropicalis)	DBASSP3_2288
E20300|AntimicrobialpeptideXPFSt4|Westernclawedfrog(Siluranatropicalis)	satpdb27510
E20300|AntimicrobialpeptideXPFSt4|Westernclawedfrog(Siluranatropicalis)	AP02288
E20300|AntimicrobialpeptideXPFSt4|Westernclawedfrog(Siluranatropicalis)	DBASSP3_5714
E20300|AntimicrobialpeptideXPFSt4|Westernclawedfrog(Siluranatropicalis)	DBASSP3_681
E20300|AntimicrobialpeptideXPFSt4|Westernclawedfrog(Siluranatropicalis)	E20848|XenopsinprecursorfragmentXPFAN2|Andre'sclawedfrog(Xenopusandrei)
E20300|AntimicrobialpeptideXPFSt4|Westernclawedfrog(Siluranatropicalis)	CAMPSQ153
E20300|AntimicrobialpeptideXPFSt4|Westernclawedfrog(Siluranatropicalis)	DRAMP02268
E20300|AntimicrobialpeptideXPFSt4|Westernclawedfrog(Siluranatropicalis)	E11594|MagaininMW1|Muller'sclawedfrogWest(Xenopusmuelleri)
E20300|AntimicrobialpeptideXPFSt4|Westernclawedfrog(Siluranatropicalis)	satpdb21083
E23406|Demidefensin3|rhesusmacaque(Macacamulatta)	E23406|Demidefensin3|rhesusmacaque(Macacamulatta)
E23406|Demidefensin3|rhesusmacaque(Macacamulatta)	DRAMP02639
E23406|Demidefensin3|rhesusmacaque(Macacamulatta)	CAMPSQ1607
E07927|Lycocitin1|wolfspider(Lycosasingoriensis/Araneasingoriensis)	E07927|Lycocitin1|wolfspider(Lycosasingoriensis/Araneasingoriensis)
E07927|Lycocitin1|wolfspider(Lycosasingoriensis/Araneasingoriensis)	DRAMP03254
E07927|Lycocitin1|wolfspider(Lycosasingoriensis/Araneasingoriensis)	CAMPSQ144
E07927|Lycocitin1|wolfspider(Lycosasingoriensis/Araneasingoriensis)	CAMPSQ145
E07927|Lycocitin1|wolfspider(Lycosasingoriensis/Araneasingoriensis)	satpdb13649
E07927|Lycocitin1|wolfspider(Lycosasingoriensis/Araneasingoriensis)	DBASSP3_3004
E07927|Lycocitin1|wolfspider(Lycosasingoriensis/Araneasingoriensis)	E07928|Lycocitin2|wolfspider(Lycosasingoriensis/Araneasingoriensis)
E07927|Lycocitin1|wolfspider(Lycosasingoriensis/Araneasingoriensis)	satpdb22075
E07927|Lycocitin1|wolfspider(Lycosasingoriensis/Araneasingoriensis)	satpdb13799
E07927|Lycocitin1|wolfspider(Lycosasingoriensis/Araneasingoriensis)	satpdb14788
E07927|Lycocitin1|wolfspider(Lycosasingoriensis/Araneasingoriensis)	AP01786
E07927|Lycocitin1|wolfspider(Lycosasingoriensis/Araneasingoriensis)	AP01787
E07927|Lycocitin1|wolfspider(Lycosasingoriensis/Araneasingoriensis)	DRAMP03253
E19826|MyticalinC6|musselspeciescomplex(Mytilusgalloprovincialis,Mytilusedulis,Mytilustrossolus,Mytiluschilensis)	E19826|MyticalinC6|musselspeciescomplex(Mytilusgalloprovincialis,Mytilusedulis,Mytilustrossolus,Mytiluschilensis)
E19826|MyticalinC6|musselspeciescomplex(Mytilusgalloprovincialis,Mytilusedulis,Mytilustrossolus,Mytiluschilensis)	E19825|MyticalinC5|musselspeciescomplex(Mytilusgalloprovincialis,Mytilusedulis,Mytilustrossolus,Mytiluschilensis)
E09613|thetaDefensinC|olivebaboon(Papioanubis)	E09613|thetaDefensinC|olivebaboon(Papioanubis)
E09613|thetaDefensinC|olivebaboon(Papioanubis)	DRAMP03206
PHYT00235	PHYT00235
PHYT00235	PHYT00228
PHYT00235	PHYT00227
PPepDB_267	PPepDB_267
PPepDB_267	CAMPSQ1693
PPepDB_267	DRAMP01038
PPepDB_267	CAMPSQ1699
PPepDB_267	PPepDB_1483
PPepDB_267	PPepDB_2184
PPepDB_267	CAMPSQ626
PPepDB_267	DRAMP01027
PPepDB_267	DRAMP01028
PPepDB_267	AP02036
PPepDB_267	DBASSP3_2819
PPepDB_267	DRAMP01033
satpdb16992	satpdb16992
satpdb21227	satpdb21227
satpdb21227	CAMPSQ221
satpdb21227	DRAMP02764
satpdb21227	AP00388
satpdb21227	DBASSP3_2349
satpdb21227	DBASSP3_4271
satpdb21227	CAMPSQ222
satpdb21227	DRAMP02765
satpdb21227	AP00389
satpdb21227	satpdb21421
satpdb23315	satpdb23315
satpdb23315	CAMPSQ4133
satpdb23315	AP01544
satpdb23315	DRAMP03750
satpdb23315	DBASSP3_2143
satpdb23315	satpdb13531
satpdb23315	E20591|Meucin13|LesserAsianscorpion(Mesobuthuseupeus)
satpdb25149	satpdb25149
satpdb25149	satpdb23318
satpdb25149	satpdb26391
AP00027	AP00027
AP00027	satpdb19730
AP00027	DBASSP3_512
AP01523	AP01523
AP01523	DRAMP03790
AP01523	AP01524
AP01523	CAMPSQ881
AP01523	CAMPSQ3308
AP01523	DBASSP3_1852
AP01523	DBASSP3_1319
AP01523	DRAMP03180
AP02706	AP02706
AP02706	E19524|AntimicrobialpeptideISGCock_Contig15_13372|Americancockroach(Periplanetaamericana)
AP02706	DBASSP3_9134
CAMPSQ3263	CAMPSQ3263
CAMPSQ3263	satpdb17761
DBASSP3_9017	DBASSP3_9017
DBASSP3_9225	DBASSP3_9225
DBASSP3_9225	DBASSP3_3241
DBASSP3_9281	DBASSP3_9281
DBASSP3_9352	DBASSP3_9352
DBASSP3_9463	DBASSP3_9463
DBASSP3_9514	DBASSP3_9514
DBASSP3_9593	DBASSP3_9593
DBASSP3_9723	DBASSP3_9723
DBASSP3_9723	DBASSP3_16982
DBASSP3_9723	DBASSP3_716
DBASSP3_9723	DBASSP3_16980
DBASSP3_9723	DBASSP3_9713
DBASSP3_9723	DBASSP3_9714
DBASSP3_9840	DBASSP3_9840
DBASSP3_9945	DBASSP3_9945
DBASSP3_10319	DBASSP3_10319
DBASSP3_10319	DBASSP3_7053
DBASSP3_10680	DBASSP3_10680
DBASSP3_11213	DBASSP3_11213
DBASSP3_11266	DBASSP3_11266
DBASSP3_11345	DBASSP3_11345
DBASSP3_12147	DBASSP3_12147
DBASSP3_12560	DBASSP3_12560
DBASSP3_12656	DBASSP3_12656
DBASSP3_13066	DBASSP3_13066
DBASSP3_13348	DBASSP3_13348
DBASSP3_13348	AP00823
DBASSP3_13348	E02818|Antimicrobialpeptide,Temporin1Ga|NorthAmericanpigfrog(Ranagrylio)
DBASSP3_13936	DBASSP3_13936
DBASSP3_13936	DBASSP3_13930
DBASSP3_13936	DBASSP3_14081
DBASSP3_14083	DBASSP3_14083
DBASSP3_14394	DBASSP3_14394
DBASSP3_15049	DBASSP3_15049
DBASSP3_15105	DBASSP3_15105
DBASSP3_15105	DBASSP3_15104
DBASSP3_15926	DBASSP3_15926
DBASSP3_15977	DBASSP3_15977
DBASSP3_16393	DBASSP3_16393
DBASSP3_16493	DBASSP3_16493
DBASSP3_16493	AP00660
DBASSP3_16493	satpdb15498
DBASSP3_16493	DBASSP3_948
DBASSP3_16493	satpdb27669
DBASSP3_16493	DBASSP3_4272
DBASSP3_16493	CAMPSQ223
DBASSP3_16493	DRAMP02766
DBASSP3_16493	AP00390
DBASSP3_16493	CAMPSQ219
DBASSP3_16493	DRAMP02762
DBASSP3_16493	CAMPSQ220
DBASSP3_16493	DRAMP02763
DBASSP3_16493	satpdb25948
DBASSP3_16493	AP00386
DBASSP3_16493	E22954|U1poneritoxinNa1a|ant(Pachycondylaapicalis)
DBASSP3_16493	AP00387
DBASSP3_16493	E22955|U1poneritoxinNa1b|ant(Pachycondylaapicalis)
DBASSP3_16493	satpdb14802
DBASSP3_16493	DBASSP3_2334
DBASSP3_16493	E22953|U1poneritoxinNi1b|ant(Ponerainversa)
DBASSP3_17428	DBASSP3_17428
DBASSP3_17465	DBASSP3_17465
DBASSP3_17633	DBASSP3_17633
DBASSP3_17817	DBASSP3_17817
DBASSP3_17852	DBASSP3_17852
DBASSP3_18292	DBASSP3_18292
DBASSP3_18359	DBASSP3_18359
DBASSP3_977	DBASSP3_977
DBASSP3_977	DBASSP3_6084
DBASSP3_977	E05703|betaDefensin1,cBD1|chinchilla(Chinchillalangiera)
DBASSP3_977	CAMPSQ1399
DBASSP3_977	E23129|betaDefensin103|human(Homosapiens)
DBASSP3_977	DRAMP03599
DBASSP3_977	AP01246
DBASSP3_977	CAMPSQ693
DBASSP3_977	satpdb24196
DBASSP3_977	DBASSP3_917
DBASSP3_977	satpdb18526
DBASSP3_977	DBASSP3_919
DBASSP3_977	DBASSP3_974
DBASSP3_977	DRAMP03187
DBASSP3_977	AP00283
DBASSP3_977	DBASSP3_1481
DBASSP3_977	satpdb12338
DBASSP3_977	CAMPSQ657
DBASSP3_977	DRAMP03379
DBASSP3_1162	DBASSP3_1162
DBASSP3_1162	DBASSP3_566
DBASSP3_1162	DBASSP3_564
DBASSP3_1624	DBASSP3_1624
DBASSP3_1624	DBASSP3_1620
DBASSP3_1624	DBASSP3_1622
DBASSP3_1624	DBASSP3_1623
DBASSP3_1712	DBASSP3_1712
DBASSP3_2125	DBASSP3_2125
DBASSP3_2125	DBASSP3_2124
DBASSP3_2241	DBASSP3_2241
DBASSP3_2312	DBASSP3_2312
DBASSP3_2312	DBASSP3_9226
DBASSP3_2641	DBASSP3_2641
DBASSP3_2703	DBASSP3_2703
DBASSP3_3105	DBASSP3_3105
DBASSP3_3105	E05996|Temporin1Vc|carpenterfrog(Ranavirgatipes)
DBASSP3_3378	DBASSP3_3378
DBASSP3_3458	DBASSP3_3458
DBASSP3_3735	DBASSP3_3735
DBASSP3_3735	AP01886
DBASSP3_3735	DBASSP3_3722
DBASSP3_3735	satpdb13432
DBASSP3_3735	DBASSP3_1482
DBASSP3_3735	CAMPSQ3593
DBASSP3_3735	DRAMP01395
DBASSP3_4111	DBASSP3_4111
DBASSP3_4339	DBASSP3_4339
DBASSP3_4339	DBASSP3_16446
DBASSP3_4339	DBASSP3_4379
DBASSP3_4339	DBASSP3_4380
DBASSP3_4584	DBASSP3_4584
DBASSP3_4691	DBASSP3_4691
DBASSP3_4945	DBASSP3_4945
DBASSP3_4945	DBASSP3_997
DBASSP3_4945	AP00166
DBASSP3_4945	satpdb19867
DBASSP3_4945	satpdb20830
DBASSP3_4945	DBASSP3_1003
DBASSP3_4945	AP00783
DBASSP3_4945	DBASSP3_1004
DBASSP3_4945	DRAMP02350
DBASSP3_4945	DRAMP02359
DBASSP3_4945	CAMPSQ355
DBASSP3_4945	DBASSP3_4739
DBASSP3_4945	DBASSP3_4741
DBASSP3_4945	DBASSP3_4944
DBASSP3_4945	AP00782
DBASSP3_4945	CAMPSQ865
DBASSP3_4945	satpdb11681
DBASSP3_4945	DRAMP02358
DBASSP3_4945	DBASSP3_1420
DBASSP3_4945	satpdb22582
DBASSP3_5156	DBASSP3_5156
DBASSP3_5480	DBASSP3_5480
DBASSP3_5548	DBASSP3_5548
DBASSP3_6852	DBASSP3_6852
DBASSP3_7068	DBASSP3_7068
DBASSP3_7646	DBASSP3_7646
DBASSP3_7646	DBASSP3_2577
DBASSP3_8447	DBASSP3_8447
DBASSP3_8795	DBASSP3_8795
DBASSP3_9242	DBASSP3_9242
DBASSP3_9242	DBASSP3_7112
DBASSP3_9517	DBASSP3_9517
DBASSP3_9650	DBASSP3_9650
DBASSP3_9849	DBASSP3_9849
DBASSP3_11166	DBASSP3_11166
DBASSP3_11166	AP02965
DBASSP3_11360	DBASSP3_11360
DBASSP3_11360	E10089|Cancrin|crabeatingfrog(Ranacancrivora)
DBASSP3_11524	DBASSP3_11524
DBASSP3_11524	DRAMP04010
DBASSP3_11524	DRAMP04009
DBASSP3_11524	DBASSP3_4184
DBASSP3_11524	DRAMP04008
DBASSP3_11940	DBASSP3_11940
DBASSP3_12152	DBASSP3_12152
DBASSP3_12309	DBASSP3_12309
DBASSP3_12309	AP03274
DBASSP3_12309	AP03279
DBASSP3_12565	DBASSP3_12565
DBASSP3_12664	DBASSP3_12664
DBASSP3_13071	DBASSP3_13071
DBASSP3_13071	DBASSP3_13069
DBASSP3_13353	DBASSP3_13353
DBASSP3_13630	DBASSP3_13630
DBASSP3_13788	DBASSP3_13788
DBASSP3_13788	DRAMP21111
DBASSP3_14406	DBASSP3_14406
DBASSP3_14690	DBASSP3_14690
DBASSP3_14842	DBASSP3_14842
DBASSP3_14842	DBASSP3_1362
DBASSP3_14842	DBASSP3_1405
DBASSP3_14842	DBASSP3_1407
DBASSP3_14842	DBASSP3_1408
DBASSP3_14842	DBASSP3_14841
DBASSP3_14842	DBASSP3_5200
DBASSP3_14842	DBASSP3_1406
DBASSP3_14842	DBASSP3_14840
DBASSP3_15054	DBASSP3_15054
DBASSP3_15829	DBASSP3_15829
DBASSP3_15829	DBASSP3_15830
DBASSP3_15829	DBASSP3_15831
DBASSP3_15942	DBASSP3_15942
DBASSP3_15982	DBASSP3_15982
DBASSP3_16157	DBASSP3_16157
DBASSP3_16157	DBASSP3_16155
DBASSP3_16157	DBASSP3_16156
DBASSP3_16266	DBASSP3_16266
DBASSP3_16432	DBASSP3_16432
DBASSP3_16556	DBASSP3_16556
DBASSP3_17045	DBASSP3_17045
DBASSP3_17274	DBASSP3_17274
DBASSP3_17472	DBASSP3_17472
DBASSP3_17580	DBASSP3_17580
DBASSP3_17703	DBASSP3_17703
DBASSP3_17822	DBASSP3_17822
DBASSP3_17822	DBASSP3_17820
DBASSP3_18116	DBASSP3_18116
DBASSP3_18309	DBASSP3_18309
DBASSP3_18622	DBASSP3_18622
DBASSP3_18622	DBASSP3_18612
DRAMP00266	DRAMP00266
DRAMP00266	satpdb14563
DRAMP00266	PPepDB_1455
DRAMP00266	CAMPSQ2304
DRAMP00306	DRAMP00306
DRAMP00524	DRAMP00524
DRAMP00556	DRAMP00556
DRAMP00556	DRAMP00557
DRAMP00556	DRAMP00559
DRAMP00588	DRAMP00588
DRAMP00717	DRAMP00717
DRAMP01193	DRAMP01193
DRAMP01193	DBASSP3_3734
DRAMP02461	DRAMP02461
DBASSP3_12838	DBASSP3_12838
DBASSP3_13399	DBASSP3_13399
DBASSP3_13399	DBASSP3_13397
DBASSP3_13399	DBASSP3_13398
DBASSP3_13639	DBASSP3_13639
DBASSP3_14135	DBASSP3_14135
DBASSP3_14348	DBASSP3_14348
DBASSP3_14409	DBASSP3_14409
DBASSP3_14920	DBASSP3_14920
DBASSP3_15057	DBASSP3_15057
DBASSP3_15945	DBASSP3_15945
DBASSP3_15985	DBASSP3_15985
DBASSP3_16118	DBASSP3_16118
DBASSP3_17088	DBASSP3_17088
DBASSP3_17088	DBASSP3_17091
DBASSP3_17088	DBASSP3_17092
DBASSP3_17583	DBASSP3_17583
DBASSP3_17828	DBASSP3_17828
DBASSP3_17828	DBASSP3_7994
DBASSP3_17881	DBASSP3_17881
DBASSP3_18119	DBASSP3_18119
DBASSP3_18312	DBASSP3_18312
DRAMP00309	DRAMP00309
DRAMP00309	DRAMP00317
DRAMP00309	DRAMP00313
DRAMP00309	DRAMP00315
DRAMP00309	DRAMP00316
DRAMP00527	DRAMP00527
DRAMP00527	DRAMP00528
DRAMP00591	DRAMP00591
DRAMP00591	DRAMP00581
DRAMP00591	DRAMP00592
DRAMP00656	DRAMP00656
DRAMP00688	DRAMP00688
DRAMP00688	DRAMP00687
DRAMP00720	DRAMP00720
DRAMP01062	DRAMP01062
DRAMP01198	DRAMP01198
DRAMP01198	DBASSP3_3651
DRAMP02790	DRAMP02790
DRAMP02790	CAMPSQ908
DRAMP03105	DRAMP03105
DRAMP03105	CAMPSQ909
DRAMP04041	DRAMP04041
DRAMP04041	DRAMP04039
DRAMP04041	DRAMP04040
DRAMP21336	DRAMP21336
DRAMP21336	DBASSP3_13626
DRAMP21459	DRAMP21459
E25049|Antifungalpeptide2|rice(Oryzasativa)	E25049|Antifungalpeptide2|rice(Oryzasativa)
E25049|Antifungalpeptide2|rice(Oryzasativa)	LPDB_P2011002
E24638|AntimicrobialpeptideAsR853|garlic(Alliumsativum)	E24638|AntimicrobialpeptideAsR853|garlic(Alliumsativum)
DBASSP3_5034	DBASSP3_5034
DBASSP3_5034	DBASSP3_710
DBASSP3_5112	DBASSP3_5112
DBASSP3_5190	DBASSP3_5190
DBASSP3_5399	DBASSP3_5399
DBASSP3_5507	DBASSP3_5507
DBASSP3_5507	AP02381
DBASSP3_6994	DBASSP3_6994
DBASSP3_6994	DBASSP3_6857
DBASSP3_7039	DBASSP3_7039
DBASSP3_7076	DBASSP3_7076
DBASSP3_7128	DBASSP3_7128
DBASSP3_7128	AP02681
DBASSP3_7250	DBASSP3_7250
DBASSP3_8009	DBASSP3_8009
DBASSP3_8009	DBASSP3_8008
DBASSP3_8194	DBASSP3_8194
DBASSP3_9626	DBASSP3_9626
DBASSP3_9658	DBASSP3_9658
DBASSP3_10381	DBASSP3_10381
DBASSP3_11188	DBASSP3_11188
DBASSP3_11188	DBASSP3_16332
DBASSP3_11366	DBASSP3_11366
DBASSP3_11366	DRAMP04099
DBASSP3_11546	DBASSP3_11546
DBASSP3_11955	DBASSP3_11955
DBASSP3_12173	DBASSP3_12173
DBASSP3_12173	DBASSP3_9125
DBASSP3_12597	DBASSP3_12597
DBASSP3_12687	DBASSP3_12687
DBASSP3_12687	DBASSP3_5741
DBASSP3_12895	DBASSP3_12895
DBASSP3_12895	DBASSP3_12924
DBASSP3_12895	DBASSP3_12958
DBASSP3_12895	DBASSP3_12923
DBASSP3_12895	DBASSP3_12894
DBASSP3_13184	DBASSP3_13184
DBASSP3_13361	DBASSP3_13361
DBASSP3_13361	DBASSP3_13356
DBASSP3_13404	DBASSP3_13404
DBASSP3_13642	DBASSP3_13642
DBASSP3_13806	DBASSP3_13806
DBASSP3_13806	AP03121
DBASSP3_14316	DBASSP3_14316
DBASSP3_14876	DBASSP3_14876
DBASSP3_14876	DBASSP3_14875
DBASSP3_14876	AP03170
DBASSP3_14876	DBASSP3_14872
DBASSP3_14876	DBASSP3_14873
DBASSP3_14876	DBASSP3_14874
DBASSP3_15013	DBASSP3_15013
DBASSP3_15013	DBASSP3_15012
PPepDB_702	PPepDB_702
PPepDB_702	CAMPSQ4486
PPepDB_702	PPepDB_1470
PPepDB_702	CAMPSQ1656
PPepDB_702	CAMPSQ4487
PPepDB_702	PPepDB_1493
PPepDB_702	CAMPSQ4488
PPepDB_702	PPepDB_701
PPepDB_2102	PPepDB_2102
PPepDB_2102	DBASSP3_2445
PPepDB_3222	PPepDB_3222
PPepDB_3222	DBASSP3_8891
PPepDB_3409	PPepDB_3409
satpdb24490	satpdb24490
satpdb26371	satpdb26371
AP03245	AP03245
AP03245	DBASSP3_16143
DBASSP3_18164	DBASSP3_18164
DBASSP3_18449	DBASSP3_18449
DRAMP03852	DRAMP03852
DRAMP03852	DBASSP3_1549
DRAMP00467	DRAMP00467
DRAMP00534	DRAMP00534
DRAMP00598	DRAMP00598
DRAMP00630	DRAMP00630
DRAMP00630	DRAMP00631
DRAMP00630	DRAMP00629
DRAMP00727	DRAMP00727
DRAMP00727	DRAMP00728
E20236|BacteriocinBacSP222|bacterium:Staphylococcuspseudintermedius	E20236|BacteriocinBacSP222|bacterium:Staphylococcuspseudintermedius
E20236|BacteriocinBacSP222|bacterium:Staphylococcuspseudintermedius	AP02802
E05588|Histatin3.7|human(Homosapiens)	E05588|Histatin3.7|human(Homosapiens)
LPDB_P2020018	LPDB_P2020018
PHYT00189	PHYT00189
PPepDB_621	PPepDB_621
PPepDB_621	CAMPSQ3972
PPepDB_1471	PPepDB_1471
PPepDB_1471	CAMPSQ4510
E09180|DefensinVaD1|azukibean(Vignaangularis)	E09180|DefensinVaD1|azukibean(Vignaangularis)
E09180|DefensinVaD1|azukibean(Vignaangularis)	E09181|DefensinVrD1|mungbean(Vignaradiata)
E09180|DefensinVaD1|azukibean(Vignaangularis)	PPepDB_2136
E09180|DefensinVaD1|azukibean(Vignaangularis)	PPepDB_2223
E09180|DefensinVaD1|azukibean(Vignaangularis)	DBASSP3_5877
E09180|DefensinVaD1|azukibean(Vignaangularis)	DBASSP3_5878
E09180|DefensinVaD1|azukibean(Vignaangularis)	PPepDB_1556
E09180|DefensinVaD1|azukibean(Vignaangularis)	AP00715
E09180|DefensinVaD1|azukibean(Vignaangularis)	satpdb17780
E09180|DefensinVaD1|azukibean(Vignaangularis)	AP00716
E09180|DefensinVaD1|azukibean(Vignaangularis)	DRAMP01014
E09180|DefensinVaD1|azukibean(Vignaangularis)	DRAMP01015
E09180|DefensinVaD1|azukibean(Vignaangularis)	DBASSP3_4352
E09180|DefensinVaD1|azukibean(Vignaangularis)	AP01356
E09180|DefensinVaD1|azukibean(Vignaangularis)	satpdb28370
E09180|DefensinVaD1|azukibean(Vignaangularis)	CAMPSQ2863
E09180|DefensinVaD1|azukibean(Vignaangularis)	DRAMP00486
E09180|DefensinVaD1|azukibean(Vignaangularis)	DRAMP00485
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	satpdb12428
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	CAMPSQ260
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	CAMPSQ3462
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	CAMPSQ262
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	DRAMP01125
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	DBASSP3_839
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	DRAMP01120
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	DBASSP3_842
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	satpdb17325
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	DRAMP01133
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	AP00793
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	satpdb12295
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	satpdb19621
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	DBASSP3_4166
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	CAMPSQ1773
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	DBASSP3_4167
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	AP00056
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	DBASSP3_4168
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	DBASSP3_4170
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	DRAMP01623
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	DRAMP01124
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	AP00063
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	CAMPSQ1321
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	AP00525
E20419|Maximin3/H112|Chineseredbellytoad/giantfirebelliedtoad(Bombinamaxima)	DBASSP3_1348
