,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,DataBases,Code_SP,Name_SP,Organism_SP
2621,satpdb15791,sp|P85071|NIG2A_ODOGR,76.2,21,5,0,1,21,46,66,0.000439,35.4,SATPDB,P85071,NIG2A,ODOGR
2623,satpdb15837,sp|P15516|HIS3_HUMAN,100.0,24,0,0,1,24,20,43,8.67e-10,49.7,SATPDB,P15516,HIS3,HUMAN
2625,satpdb15850,sp|P83653|ALO3_ACRLO,94.4,36,2,0,1,36,1,36,8.199999999999999e-23,82.8,SATPDB,P83653,ALO3,ACRLO
2630,satpdb15876,sp|E7EKC4|B1HN1_ODOHA,100.0,24,0,0,1,24,48,71,2.36e-10,51.6,SATPDB,E7EKC4,B1HN1,ODOHA
2655,satpdb15911,sp|Q1ELU9|LAT5_LACTA,100.0,27,0,0,1,27,65,91,1.95e-11,55.1,SATPDB,Q1ELU9,LAT5,LACTA
2656,satpdb15936,sp|P84156|DEFN_ARCDE,95.5,44,2,0,1,44,1,44,1.88e-31,105.0,SATPDB,P84156,DEFN,ARCDE
2661,satpdb15939,sp|Q39313|DEF3_BRANA,100.0,50,0,0,1,50,30,79,1.91e-36,119.0,SATPDB,Q39313,DEF3,BRANA
2686,satpdb15949,sp|P80280|DRS4_PHYSA,100.0,27,0,0,1,27,1,27,2.68e-09,48.1,SATPDB,P80280,DRS4,PHYSA
2687,satpdb16009,sp|C0HK89|CPFB1_XENBO,96.4,28,1,0,1,28,1,28,5.07e-12,55.1,SATPDB,C0HK89,CPFB1,XENBO
2689,satpdb16036,sp|P80399|GGN5_GLARU,100.0,24,0,0,1,24,42,65,1.19e-09,49.7,SATPDB,P80399,GGN5,GLARU
2700,satpdb16042,sp|P80398|GGN4_GLARU,100.0,37,0,0,1,37,44,80,2.73e-19,75.1,SATPDB,P80398,GGN4,GLARU
2718,satpdb16045,sp|B3A0M6|NIG2A_ODOJI,76.2,21,5,0,1,21,1,21,2.55e-05,37.7,SATPDB,B3A0M6,NIG2A,ODOJI
2726,satpdb16048,sp|P56254|KAB1_OLDAF,100.0,29,0,0,1,29,92,120,1.37e-17,71.6,SATPDB,P56254,KAB1,OLDAF
2751,satpdb16064,sp|P84156|DEFN_ARCDE,97.7,44,1,0,1,44,1,44,1.32e-31,105.0,SATPDB,P84156,DEFN,ARCDE
2756,satpdb16069,sp|P0C5X0|B1DYE_RANDY,100.0,17,0,0,1,17,1,17,1.49e-05,38.1,SATPDB,P0C5X0,B1DYE,RANDY
2758,satpdb16078,sp|P25068|TAP_BOVIN,97.2,36,1,0,1,36,27,62,8.89e-22,80.9,SATPDB,P25068,TAP,BOVIN
2783,satpdb16085,sp|P30231|DEF1_SINAL,92.0,50,4,0,1,50,2,51,6.18e-35,114.0,SATPDB,P30231,DEF1,SINAL
2808,satpdb16129,sp|P56879|CIRB_CHAPA,100.0,31,0,0,1,31,1,31,1.63e-18,71.6,SATPDB,P56879,CIRB,CHAPA
2833,satpdb16149,sp|P84156|DEFN_ARCDE,100.0,44,0,0,1,44,1,44,6.55e-32,106.0,SATPDB,P84156,DEFN,ARCDE
2838,satpdb16166,sp|P82358|GOME_ACAGO,100.0,18,0,0,1,18,24,41,1.27e-07,44.7,SATPDB,P82358,GOME,ACAGO
2839,satpdb16208,sp|P80395|GGN1_GLARU,100.0,33,0,0,1,33,1,33,1.78e-16,66.6,SATPDB,P80395,GGN1,GLARU
2848,satpdb16235,sp|Q58T48|M3111_BOMMX,100.0,27,0,0,1,27,44,70,4.34e-10,52.8,SATPDB,Q58T48,M3111,BOMMX
2873,satpdb16260,sp|Q17VN3|RL1_HELAH,94.7,19,1,0,1,19,2,20,0.000553,36.6,SATPDB,Q17VN3,RL1,HELAH
2880,satpdb16300,sp|Q01783|DF230_PEA,75.0,44,11,0,2,45,29,72,3.4099999999999995e-23,85.1,SATPDB,Q01783,DF230,PEA
2892,satpdb16324,sp|P84156|DEFN_ARCDE,100.0,41,0,0,1,41,1,41,4.5800000000000004e-29,99.0,SATPDB,P84156,DEFN,ARCDE
2896,satpdb16400,sp|Q40901|DEF_PETIN,85.1,47,7,0,1,47,32,78,3.3200000000000005e-27,95.5,SATPDB,Q40901,DEF,PETIN
2921,satpdb16466,sp|P0C5X2|B2DYB_RANDY,78.8,33,7,0,1,33,1,33,6.79e-12,55.1,SATPDB,P0C5X2,B2DYB,RANDY
2932,satpdb16476,sp|Q62716|DEF1_RAT,100.0,32,0,0,1,32,63,94,1.82e-18,73.2,SATPDB,Q62716,DEF1,RAT
2947,satpdb16486,sp|P56686|DEF4_ANDAU,72.2,36,10,0,2,37,2,37,1.96e-15,64.3,SATPDB,P56686,DEF4,ANDAU
2956,satpdb16508,sp|C5H0D5|E2ALB_AMOLO,100.0,37,0,0,1,37,40,76,3e-20,77.4,SATPDB,C5H0D5,E2ALB,AMOLO
2980,satpdb16538,sp|P86527|NLTP1_NIGSA,100.0,25,0,0,1,25,1,25,1.5e-12,56.2,SATPDB,P86527,NLTP1,NIGSA
2981,satpdb16563,sp|P82829|RN2LB_RANLU,100.0,32,0,0,1,32,1,32,2.23e-12,56.2,SATPDB,P82829,RN2LB,RANLU
2998,satpdb16578,sp|P46158|GLL2_CHICK,100.0,35,0,0,1,35,30,64,1.84e-25,90.1,SATPDB,P46158,GLL2,CHICK
3002,satpdb16641,sp|P84158|CUCN_CUCMA,100.0,19,0,0,1,19,1,19,8.07e-06,38.9,SATPDB,P84158,CUCN,CUCMA
3003,satpdb16657,sp|Q8UUG2|MORO_MORCH,95.7,23,1,0,1,23,23,45,7.75e-10,50.4,SATPDB,Q8UUG2,MORO,MORCH
3007,satpdb16712,sp|P18646|DEF_VIGUN,91.7,24,2,0,1,24,1,24,1.62e-07,44.7,SATPDB,P18646,DEF,VIGUN
3011,satpdb16749,sp|P18646|DEF_VIGUN,100.0,47,0,0,1,47,29,75,3.55e-35,115.0,SATPDB,P18646,DEF,VIGUN
3032,satpdb16751,sp|Q7M1F3|DEF1_AESHI,100.0,50,0,0,1,50,1,50,6.45e-39,124.0,SATPDB,Q7M1F3,DEF1,AESHI
3057,satpdb16767,sp|P82841|BR1PA_LITPI,95.8,24,1,0,1,24,1,24,7.93e-10,49.3,SATPDB,P82841,BR1PA,LITPI
3082,satpdb16891,sp|Q17VN3|RL1_HELAH,100.0,19,0,0,1,19,2,20,8.35e-05,38.9,SATPDB,Q17VN3,RL1,HELAH
3089,satpdb16911,sp|P49112|DEF2_CAVPO,100.0,30,0,0,1,30,64,93,8.03e-19,73.9,SATPDB,P49112,DEF2,CAVPO
3100,satpdb16918,sp|P15516|HIS3_HUMAN,91.7,24,2,0,1,24,20,43,2.05e-08,46.2,SATPDB,P15516,HIS3,HUMAN
3102,satpdb16935,sp|P82841|BR1PA_LITPI,100.0,24,0,0,1,24,1,24,1.6e-09,48.5,SATPDB,P82841,BR1PA,LITPI
3127,satpdb16949,sp|P85070|NIG2C_ODOGR,81.0,21,4,0,1,21,47,67,9.64e-06,39.7,SATPDB,P85070,NIG2C,ODOGR
3133,satpdb16959,sp|Q39313|DEF3_BRANA,80.0,50,10,0,1,50,30,79,2.34e-28,98.6,SATPDB,Q39313,DEF3,BRANA
3158,satpdb17039,sp|Q58T42|M4H34_BOMMX,92.6,27,2,0,1,27,44,70,4.78e-08,47.4,SATPDB,Q58T42,M4H34,BOMMX
3173,satpdb17041,sp|P18646|DEF_VIGUN,91.5,47,4,0,1,47,29,75,2.32e-31,105.0,SATPDB,P18646,DEF,VIGUN
3197,satpdb17076,sp|P30227|DEF1_BRACM,100.0,27,0,0,1,27,1,27,1.04e-15,64.3,SATPDB,P30227,DEF1,BRACM
3222,satpdb17085,sp|Q2UXR1|LDN4_ODOLI,97.3,37,1,0,1,37,42,78,4.48e-20,77.0,SATPDB,Q2UXR1,LDN4,ODOLI
3246,satpdb17089,sp|P60031|DEF3_MACMU,100.0,30,0,0,1,30,67,96,1.51e-19,75.9,SATPDB,P60031,DEF3,MACMU
3260,satpdb17105,sp|P01376|DEF3_RABIT,100.0,33,0,0,1,33,63,95,4.81e-19,74.7,SATPDB,P01376,DEF3,RABIT
3278,satpdb17106,sp|Q1ELT9|LAT1_LACTA,100.0,25,0,0,1,25,63,87,2.1e-09,49.7,SATPDB,Q1ELT9,LAT1,LACTA
3279,satpdb17113,sp|P82836|BR1BD_LITBE,100.0,24,0,0,1,24,1,24,3.93e-10,50.1,SATPDB,P82836,BR1BD,LITBE
3304,satpdb17170,sp|F1T152|PA2IA_ODOIS,79.3,29,6,0,1,29,42,70,1.38e-08,47.4,SATPDB,F1T152,PA2IA,ODOIS
3321,satpdb17187,sp|P26339|CMGA_MOUSE,100.0,20,0,0,1,20,65,84,6.35e-05,39.3,SATPDB,P26339,CMGA,MOUSE
3327,satpdb17188,sp|B3VZU1|B1CYD_RANDY,90.0,20,2,0,1,20,47,66,1.81e-05,38.9,SATPDB,B3VZU1,B1CYD,RANDY
3329,satpdb17198,sp|F1T152|PA2IA_ODOIS,72.4,29,8,0,1,29,42,70,1.6e-07,44.7,SATPDB,F1T152,PA2IA,ODOIS
3336,satpdb17201,sp|P83987|CERI_CICAR,100.0,20,0,0,1,20,1,20,3.09e-08,45.1,SATPDB,P83987,CERI,CICAR
3337,satpdb17230,sp|Q2IAL6|CTHL3_CHICK,96.6,29,1,0,1,29,123,151,4.02e-13,60.8,SATPDB,Q2IAL6,CTHL3,CHICK
3339,satpdb17246,sp|P84995|GANOD_GANLU,100.0,27,0,0,1,27,1,27,1.67e-12,56.2,SATPDB,P84995,GANOD,GANLU
3340,satpdb17258,sp|Q2UXR4|LDN1_ODOLI,95.7,23,1,0,1,23,46,68,5.72e-08,45.4,SATPDB,Q2UXR4,LDN1,ODOLI
3344,satpdb17276,sp|P10645|CMGA_HUMAN,100.0,21,0,0,1,21,370,390,9.35e-08,47.4,SATPDB,P10645,CMGA,HUMAN
3350,satpdb17281,sp|P29003|BMNL2_BOMOR,100.0,27,0,0,1,27,1,27,2.29e-10,50.8,SATPDB,P29003,BMNL2,BOMOR
3375,satpdb17295,sp|P56872|CYLA_PSYLO,100.0,31,0,0,1,31,1,31,9.48e-18,69.7,SATPDB,P56872,CYLA,PSYLO
3400,satpdb17325,sp|P83086|MHT_BOMMX,94.7,19,1,0,1,19,1,19,1.62e-05,38.1,SATPDB,P83086,MHT,BOMMX
3425,satpdb17372,sp|P84813|POTM1_SOLTU,100.0,47,0,0,1,47,1,47,1.3700000000000001e-32,108.0,SATPDB,P84813,POTM1,SOLTU
3441,satpdb17395,sp|P21924|DEF2_SORBI,48.8,43,20,2,4,45,6,47,1.42e-07,45.1,SATPDB,P21924,DEF2,SORBI
3447,satpdb17404,sp|Q95M66|DEFB1_SAGOE,77.8,36,8,0,1,36,33,68,4.52e-18,71.6,SATPDB,Q95M66,DEFB1,SAGOE
3472,satpdb17428,sp|P04406|G3P_HUMAN,100.0,31,0,0,1,31,2,32,7e-13,62.4,SATPDB,P04406,G3P,HUMAN
3497,satpdb17454,sp|P0CI91|NDBW1_LYCMC,100.0,24,0,0,1,24,25,48,6.62e-09,48.1,SATPDB,P0CI91,NDBW1,LYCMC
3501,satpdb17478,sp|F1T149|ES1IA_ODOIS,82.6,46,8,0,1,46,39,84,5.74e-22,82.4,SATPDB,F1T149,ES1IA,ODOIS
3518,satpdb17480,sp|B3A0L2|AMP19_XENBU,100.0,19,0,0,1,19,1,19,4e-06,39.7,SATPDB,B3A0L2,AMP19,XENBU
3519,satpdb17523,sp|P83416|VIRE_HELVI,55.3,38,17,0,1,38,2,39,1.15e-08,47.4,SATPDB,P83416,VIRE,HELVI
3523,satpdb17531,sp|P83404|DEFI_PHLDU,100.0,40,0,0,1,40,59,98,8.22e-25,89.7,SATPDB,P83404,DEFI,PHLDU
3548,satpdb17541,sp|Q53I06|DEFPL_PSENR,100.0,40,0,0,1,40,56,95,2.88e-29,100.0,SATPDB,Q53I06,DEFPL,PSENR
3557,satpdb17626,sp|Q93X17|SNAK2_SOLTU,91.7,24,2,0,1,24,71,94,8.52e-11,53.9,SATPDB,Q93X17,SNAK2,SOLTU
3572,satpdb17638,sp|P01545|THNA_HORVU,100.0,42,0,0,1,42,19,60,2.1e-26,94.7,SATPDB,P01545,THNA,HORVU
3596,satpdb17709,sp|Q5SC60|ANN1_AREMA,100.0,21,0,0,1,21,182,202,2.63e-09,51.2,SATPDB,Q5SC60,ANN1,AREMA
3598,satpdb17716,sp|Q30KQ6|DB114_HUMAN,100.0,43,0,0,1,43,27,69,2.65e-28,97.8,SATPDB,Q30KQ6,DB114,HUMAN
3599,satpdb17735,sp|P82358|GOME_ACAGO,94.4,18,1,0,1,18,24,41,2.56e-07,43.9,SATPDB,P82358,GOME,ACAGO
3600,satpdb17753,sp|F1T149|ES1IA_ODOIS,87.0,46,6,0,1,46,39,84,2.09e-24,88.6,SATPDB,F1T149,ES1IA,ODOIS
3617,satpdb17760,sp|P84111|BR1YA_RANBO,100.0,24,0,0,1,24,1,24,2.76e-10,50.4,SATPDB,P84111,BR1YA,RANBO
3642,satpdb17768,sp|F1T157|NIG2B_ODOIS,100.0,21,0,0,1,21,46,66,2.47e-08,46.2,SATPDB,F1T157,NIG2B,ODOIS
3644,satpdb17772,sp|P46160|DEFB2_BOVIN,70.0,30,9,0,1,30,1,30,1.35e-11,54.3,SATPDB,P46160,DEFB2,BOVIN
3667,satpdb17774,sp|A0A1S6EK91|MO1_MOROL,73.8,42,11,0,1,42,21,62,1.26e-17,71.2,SATPDB,A0A1S6EK91,MO1,MOROL
3692,satpdb17780,sp|P84920|DEF2_VIGUN,73.9,46,12,0,1,46,1,46,1.94e-25,90.1,SATPDB,P84920,DEF2,VIGUN
3717,satpdb17781,sp|C3RT17|GGN1_LIMKU,100.0,24,0,0,1,24,47,70,2.82e-11,53.9,SATPDB,C3RT17,GGN1,LIMKU
3720,satpdb17793,sp|P84382|XT2_XENTR,60.0,25,10,0,1,25,1,25,0.000523,34.7,SATPDB,P84382,XT2,XENTR
3721,satpdb17804,sp|P85071|NIG2A_ODOGR,95.2,21,1,0,1,21,46,66,4.97e-08,45.4,SATPDB,P85071,NIG2A,ODOGR
3725,satpdb17805,sp|P81468|DEF4_MESAU,100.0,33,0,0,1,33,1,33,2.7900000000000003e-22,81.3,SATPDB,P81468,DEF4,MESAU
3749,satpdb17826,sp|P81466|DEF2_MESAU,100.0,31,0,0,1,31,1,31,4.14e-21,78.2,SATPDB,P81466,DEF2,MESAU
3772,satpdb17854,sp|P32423|BR1_PELPV,75.0,24,6,0,1,24,1,24,6.28e-07,42.0,SATPDB,P32423,BR1,PELPV
3797,satpdb17858,sp|Q9Y0X4|NDB22_MESMA,100.0,47,0,0,1,47,23,69,9.480000000000001e-26,91.7,SATPDB,Q9Y0X4,NDB22,MESMA
3807,satpdb17869,sp|Q5H7N5|CECP3_ASCSU,100.0,31,0,0,1,31,14,44,4.5e-13,58.9,SATPDB,Q5H7N5,CECP3,ASCSU
3811,satpdb17899,sp|P84115|RN2BB_RANBO,64.3,28,10,0,1,28,1,28,6.35e-07,42.4,SATPDB,P84115,RN2BB,RANBO
3823,satpdb17940,sp|P32194|PG1_PIG,100.0,18,0,0,1,18,131,148,3.8e-07,44.7,SATPDB,P32194,PG1,PIG
3827,satpdb17957,sp|A8DY01|PLEA1_NIDPL,68.0,25,8,0,2,26,45,69,3.16e-06,41.2,SATPDB,A8DY01,PLEA1,NIDPL
3831,satpdb17983,sp|P82357|SPING_PSEUS,100.0,21,0,0,1,21,4,24,0.000106,36.2,SATPDB,P82357,SPING,PSEUS
3832,satpdb17997,sp|P0C010|KAS1_KASSE,100.0,21,0,0,1,21,1,21,9.68e-10,48.9,SATPDB,P0C010,KAS1,KASSE
3834,satpdb18018,sp|P81252|CR19_RANCH,100.0,24,0,0,1,24,1,24,7.98e-10,49.3,SATPDB,P81252,CR19,RANCH
3857,satpdb18024,sp|Q8H6Q0|DEF2_PETHY,100.0,25,0,0,1,25,1,25,1.26e-07,45.4,SATPDB,Q8H6Q0,DEF2,PETHY
3859,satpdb18054,sp|E7EKD9|ODRB1_ODOHA,90.0,20,2,0,1,20,44,63,3.12e-08,45.8,SATPDB,E7EKD9,ODRB1,ODOHA
3864,satpdb18061,sp|E7EKC5|BR1V_ODOHA,100.0,24,0,0,1,24,48,71,2.74e-09,48.9,SATPDB,E7EKC5,BR1V,ODOHA
3889,satpdb18067,sp|P61281|MLA_CAMDR,100.0,13,0,0,1,13,1,13,0.000211,35.0,SATPDB,P61281,MLA,CAMDR
3897,satpdb18080,sp|E4VP50|NDBW_MESEU,100.0,18,0,0,1,18,17,34,7.52e-07,42.4,SATPDB,E4VP50,NDBW,MESEU
3898,satpdb18101,sp|P81605|DCD_HUMAN,100.0,47,0,0,1,47,63,109,4.04e-15,65.9,SATPDB,P81605,DCD,HUMAN
3899,satpdb18107,sp|P81474|MISG_MISAN,100.0,21,0,0,1,21,1,21,0.000104,36.2,SATPDB,P81474,MISG,MISAN
3900,satpdb18126,sp|B2MW54|DEFLO_HAELO,72.9,48,12,1,1,48,32,78,7.88e-24,87.0,SATPDB,B2MW54,DEFLO,HAELO
3901,satpdb18145,sp|P0DQL2|H2A_SPHLA,100.0,21,0,0,1,21,1,21,6.54e-08,44.3,SATPDB,P0DQL2,H2A,SPHLA
3926,satpdb18160,sp|P01543|THNB_WHEAT,100.0,45,0,0,1,45,28,72,8.02e-29,101.0,SATPDB,P01543,THNB,WHEAT
3950,satpdb18169,sp|P83420|CEC_OIKKI,100.0,32,0,0,1,32,1,32,2.79e-15,63.5,SATPDB,P83420,CEC,OIKKI
3973,satpdb18201,sp|P84815|PTYA_LITSE,82.4,17,3,0,3,19,2,18,7.32e-07,41.6,SATPDB,P84815,PTYA,LITSE
3978,satpdb18202,sp|A9XFZ7|DEF_COPTR,100.0,43,0,0,1,43,38,80,1.71e-26,93.6,SATPDB,A9XFZ7,DEF,COPTR
4003,satpdb18252,sp|B3A0M4|B1JDA_ODOJI,100.0,24,0,0,1,24,1,24,3.23e-09,47.8,SATPDB,B3A0M4,B1JDA,ODOJI
4019,satpdb18258,sp|C0HKN4|CRR2_XENRU,100.0,16,0,0,1,16,1,16,0.00094,33.5,SATPDB,C0HKN4,CRR2,XENRU
4020,satpdb18285,sp|C0HKP0|PGLR2_XENRU,100.0,20,0,0,1,20,1,20,0.00014,35.8,SATPDB,C0HKP0,PGLR2,XENRU
4023,satpdb18295,sp|Q06590|CEC2_CERCA,100.0,39,0,0,1,39,24,62,1.65e-20,77.8,SATPDB,Q06590,CEC2,CERCA
4048,satpdb18306,sp|A4L7R7|DEF1_PINSY,100.0,50,0,0,1,50,34,83,9.08e-38,122.0,SATPDB,A4L7R7,DEF1,PINSY
4073,satpdb18320,sp|P81568|DEFD5_SPIOL,95.8,24,1,0,1,24,1,24,6.78e-11,52.0,SATPDB,P81568,DEFD5,SPIOL
4078,satpdb18329,sp|P32196|PG3_PIG,100.0,18,0,0,1,18,131,148,3.58e-08,47.4,SATPDB,P32196,PG3,PIG
4082,satpdb18369,sp|P0C009|NIGR2_PELNI,100.0,21,0,0,1,21,1,21,9.29e-08,43.9,SATPDB,P0C009,NIGR2,PELNI
4087,satpdb18459,sp|P49913|CAMP_HUMAN,100.0,37,0,0,1,37,134,170,1.95e-17,72.8,SATPDB,P49913,CAMP,HUMAN
4106,satpdb18491,sp|Q1JS92|RN2VA_ODOVE,96.4,28,0,1,1,27,44,71,1.65e-11,54.7,SATPDB,Q1JS92,RN2VA,ODOVE
4122,satpdb18493,sp|P0CH49|AMP2_SCOSU,100.0,24,0,0,1,24,2,25,5.62e-10,49.7,SATPDB,P0CH49,AMP2,SCOSU
4123,satpdb18506,sp|C0HL71|B2GRC_ODOGR,100.0,37,0,0,1,37,1,37,3.45e-20,76.3,SATPDB,C0HL71,B2GRC,ODOGR
4148,satpdb18508,sp|P82321|TERN_PSEUS,100.0,36,0,0,1,36,1,36,4.92e-24,85.9,SATPDB,P82321,TERN,PSEUS
4149,satpdb18526,sp|P83943|DEFB1_CHILA,100.0,36,0,0,1,36,29,64,1.3600000000000001e-21,80.5,SATPDB,P83943,DEFB1,CHILA
4157,satpdb18598,sp|Q5H7N6|CECP2_ASCSU,100.0,31,0,0,1,31,14,44,1.35e-14,62.8,SATPDB,Q5H7N6,CECP2,ASCSU
4161,satpdb18645,sp|A9CM07|TX3A_MYRBA,97.3,37,1,0,1,37,55,91,6.02e-18,72.0,SATPDB,A9CM07,TX3A,MYRBA
4162,satpdb18659,sp|P80571|DEFI_MYTGA,84.6,39,6,0,1,39,1,39,1.35e-23,85.5,SATPDB,P80571,DEFI,MYTGA
4176,satpdb18729,sp|P84156|DEFN_ARCDE,97.7,44,1,0,1,44,1,44,1.09e-30,103.0,SATPDB,P84156,DEFN,ARCDE
4181,satpdb18764,sp|F1T152|PA2IA_ODOIS,79.3,29,6,0,1,29,42,70,3.39e-09,48.9,SATPDB,F1T152,PA2IA,ODOIS
4196,satpdb18777,sp|P24627|TRFL_BOVIN,100.0,25,0,0,1,25,36,60,6.95e-12,59.3,SATPDB,P24627,TRFL,BOVIN
4199,satpdb18801,sp|P82841|BR1PA_LITPI,87.5,24,3,0,1,24,1,24,1.8e-06,40.8,SATPDB,P82841,BR1PA,LITPI
4218,satpdb18817,sp|P83411|SDMI_SPOLI,100.0,40,0,0,1,40,1,40,8.17e-29,98.2,SATPDB,P83411,SDMI,SPOLI
4222,satpdb18825,sp|P83597|EAP2_EUCUL,100.0,41,0,0,1,41,1,41,7.63e-21,78.2,SATPDB,P83597,EAP2,EUCUL
4224,satpdb18826,sp|P82845|BR1PE_LITPI,100.0,24,0,0,1,24,1,24,6.53e-09,47.0,SATPDB,P82845,BR1PE,LITPI
4249,satpdb18830,sp|P0DKH8|AMP2_FAGES,97.5,40,1,0,1,40,1,40,6.52e-26,90.9,SATPDB,P0DKH8,AMP2,FAGES
4274,satpdb18847,sp|A0A219CM62|BMN7O_BOMOR,100.0,25,0,0,1,25,44,68,1.15e-08,48.9,SATPDB,A0A219CM62,BMN7O,BOMOR
4299,satpdb18868,sp|P82319|DEF4_MACMU,84.8,33,4,1,1,32,62,94,7.63e-13,58.9,SATPDB,P82319,DEF4,MACMU
4311,satpdb18980,sp|B3A0L3|AMP20_XENBU,100.0,20,0,0,1,20,1,20,2.08e-06,40.4,SATPDB,B3A0L3,AMP20,XENBU
4312,satpdb18988,sp|Q2UXR3|LDN2_ODOLI,97.0,33,1,0,1,33,44,76,1.27e-13,60.5,SATPDB,Q2UXR3,LDN2,ODOLI
4337,satpdb19017,sp|Q9SPL4|AMP22_MACIN,97.4,39,1,0,1,39,77,115,7.28e-14,65.9,SATPDB,Q9SPL4,AMP22,MACIN
4340,satpdb19032,sp|P84334|TLP_SENDI,100.0,16,0,0,1,16,1,16,8.73e-06,39.3,SATPDB,P84334,TLP,SENDI
4341,satpdb19033,sp|P84114|RN2BA_RANBO,62.5,32,12,0,1,32,1,32,4.2e-08,45.4,SATPDB,P84114,RN2BA,RANBO
4351,satpdb19044,sp|P84113|BR1YC_RANBO,100.0,24,0,0,1,24,1,24,4.6e-09,47.4,SATPDB,P84113,BR1YC,RANBO
4356,satpdb19153,sp|P83312|NDB25_PARSC,100.0,45,0,0,1,45,1,45,8.7e-24,85.9,SATPDB,P83312,NDB25,PARSC
4365,satpdb19183,sp|P81544|DEFN_HELVI,100.0,44,0,0,1,44,1,44,2.28e-32,107.0,SATPDB,P81544,DEFN,HELVI
4370,satpdb19191,sp|C3RT22|TP1_LIMKU,100.0,17,0,0,1,17,47,63,0.000499,35.0,SATPDB,C3RT22,TP1,LIMKU
4371,satpdb19215,sp|P84156|DEFN_ARCDE,97.7,44,1,0,1,44,1,44,2.67e-31,104.0,SATPDB,P84156,DEFN,ARCDE
4376,satpdb19230,sp|P54229|CTHL5_BOVIN,100.0,18,0,0,1,18,132,149,3.2e-05,39.7,SATPDB,P54229,CTHL5,BOVIN
4377,satpdb19233,sp|P84797|AFAGR_AGRCY,100.0,15,0,0,1,15,1,15,1.95e-05,37.7,SATPDB,P84797,AFAGR,AGRCY
4378,satpdb19240,sp|Q1ELV0|LAT7_LACTA,100.0,34,0,0,1,34,64,97,1.66e-15,65.9,SATPDB,Q1ELV0,LAT7,LACTA
4379,satpdb19300,sp|P82659|DFSD2_HELAN,85.1,47,7,0,1,47,32,78,2.7300000000000003e-26,93.2,SATPDB,P82659,DFSD2,HELAN
4404,satpdb19316,sp|P86253|DFB1_EMYOR,100.0,40,0,0,1,40,1,40,6.74e-28,95.9,SATPDB,P86253,DFB1,EMYOR
4407,satpdb19356,sp|E1B230|E2CG1_AMOCU,100.0,37,0,0,1,37,40,76,7.06e-19,73.9,SATPDB,E1B230,E2CG1,AMOCU
4429,satpdb19367,sp|Q5H7N5|CECP3_ASCSU,100.0,30,0,0,1,30,15,44,8.66e-13,58.2,SATPDB,Q5H7N5,CECP3,ASCSU
4433,satpdb19389,sp|P82835|BR1BC_LITBE,87.5,24,3,0,1,24,1,24,1.32e-08,46.2,SATPDB,P82835,BR1BC,LITBE
4458,satpdb19394,sp|P84965|DEF11_TRIKH,100.0,47,0,0,1,47,1,47,1.67e-33,110.0,SATPDB,P84965,DEF11,TRIKH
4483,satpdb19479,sp|C0HLC5|DRS31_PHYTB,100.0,30,0,0,1,30,1,30,1.75e-15,63.9,SATPDB,C0HLC5,DRS31,PHYTB
4491,satpdb19485,sp|P83596|EAP1_EUCUL,97.6,41,1,0,1,41,1,41,1.98e-14,62.0,SATPDB,P83596,EAP1,EUCUL
4493,satpdb19510,sp|P83081|M2H1_BOMMX,92.6,27,2,0,1,27,44,70,1.7e-09,51.2,SATPDB,P83081,M2H1,BOMMX
4518,satpdb19548,sp|P84156|DEFN_ARCDE,97.7,44,1,0,1,44,1,44,3.8000000000000004e-31,104.0,SATPDB,P84156,DEFN,ARCDE
4522,satpdb19557,sp|P82827|ES2L_RANLU,78.4,37,8,0,1,37,1,37,6.3e-14,60.5,SATPDB,P82827,ES2L,RANLU
4537,satpdb19610,sp|P84114|RN2BA_RANBO,81.3,32,6,0,1,32,1,32,2.7e-13,58.5,SATPDB,P84114,RN2BA,RANBO
4562,satpdb19619,sp|P86025|BR2RD_PELRI,65.5,29,10,0,1,29,1,29,8.02e-05,37.0,SATPDB,P86025,BR2RD,PELRI
4569,satpdb19621,sp|Q58T42|M4H34_BOMMX,100.0,20,0,0,1,20,119,138,1.51e-05,40.4,SATPDB,Q58T42,M4H34,BOMMX
4594,satpdb19654,sp|P84156|DEFN_ARCDE,97.7,44,1,0,1,44,1,44,2.67e-31,104.0,SATPDB,P84156,DEFN,ARCDE
4598,satpdb19659,sp|P81614|MYMY_MYTED,100.0,33,0,0,1,33,1,33,5.83e-24,85.5,SATPDB,P81614,MYMY,MYTED
4599,satpdb19704,sp|P83663|RACYE_PELLE,100.0,17,0,0,1,17,1,17,3.85e-08,44.7,SATPDB,P83663,RACYE,PELLE
4603,satpdb19724,sp|P81474|MISG_MISAN,100.0,21,0,0,1,21,1,21,0.000104,36.2,SATPDB,P81474,MISG,MISAN
4604,satpdb19773,sp|Q1ELU5|LAT4A_LACTA,100.0,24,0,0,1,24,183,206,6.08e-10,53.1,SATPDB,Q1ELU5,LAT4A,LACTA
4606,satpdb19802,sp|P83415|CECC_HELVI,100.0,33,0,0,1,33,1,33,6.19e-17,67.8,SATPDB,P83415,CECC,HELVI
4630,satpdb19833,sp|Q2UXR4|LDN1_ODOLI,100.0,23,0,0,1,23,46,68,2.44e-09,48.9,SATPDB,Q2UXR4,LDN1,ODOLI
